ordinal,name,repository,url,commit_sha,scan_status,coverage,verdict,risk_score,file_count,text_files_scanned,text_bytes_scanned,finding_count,critical_count,high_count,medium_count,binary_count,top_rule_ids,error
5646,dsh-nendo-brainstorm,baizhichen-web/dsh-nendo-brainstorm,https://github.com/baizhichen-web/dsh-nendo-brainstorm,2a7c54c1614c95ef502ba26eb759abdba1483e93,ok,full_text_source,no_obvious_malicious_findings,0,5,5,26694,0,0,0,0,0,,
5647,dsh-nene-theme,mizuhara37/dsh-nene-theme,https://github.com/mizuhara37/dsh-nene-theme,dcf7642211a84114186a7f12e1a6efbe5d7d36e1,ok_partial,partial,medium_risk,3,11,8,32957,1,0,0,1,3,INSTALL_LIFECYCLE_SCRIPT,binary_like_files_not_decompiled
5648,dsh-netcafe,mario03690/dsh-netcafe,https://github.com/mario03690/dsh-netcafe,7d72868eeebb960ef37f4622b0280f0c1bc15a24,ok,full_text_source,no_obvious_malicious_findings,0,5,5,13656,0,0,0,0,0,,
5649,dsh-netcatty,qq739844663/dsh-netcatty,https://github.com/qq739844663/dsh-netcatty,9c5d81aaf9cc089441c07e3795dcdebabe4efbf3,ok,full_text_source,medium_risk,12,14,14,23874,4,0,0,4,0,ARBITRARY_PROCESS;FILE_DELETE,
5650,dsh-netease-music,JasonCHTT/dsh-netease-music,https://github.com/JasonCHTT/dsh-netease-music,4aab9fd1a5b566730ebc24609208dbd2fa0b1fa4,ok_partial,partial,high_risk,32,10,8,179534,5,1,2,2,2,REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS,binary_like_files_not_decompiled
5651,dsh-netease-music-plugin,Yuanlang3/dsh-netease-music-plugin,https://github.com/Yuanlang3/dsh-netease-music-plugin,98ceb84bd661e0a38a707e26a2b93f44c8b5142e,ok,full_text_source,high_risk,37,7,7,81795,7,0,4,3,0,TLS_VERIFY_DISABLED;SHELL_TRUE;HARDCODED_PASSWORD;SENSITIVE_DSH,
5652,dsh-netguard,CharlotteN7/dsh-netguard,https://github.com/CharlotteN7/dsh-netguard,cf16ea9c0865848a838f4051dde8c55b0bab5a3a,ok,full_text_source,high_risk,143,63,62,482702,37,0,8,29,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_CLOUD;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS;HARDCODED_PASSWORD;FILE_DELETE;REMOTE_DOWNLOAD,
5653,dsh-network-settings,kanneiren/dsh-network-settings,https://github.com/kanneiren/dsh-network-settings,24106ffe5681330c0a14064f855c4a0f7bdb1bf3,ok,full_text_source,high_risk,254,132,131,702708,49,3,20,26,0,POWERSHELL_ENCODED;REMOTE_DOWNLOAD_AND_EXECUTION;PERSISTENT_EXECUTION_SURFACE;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;PERSISTENCE_UNIX;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE;SENSITIVE_DSH;REMOTE_DOWNLOAD;ARBITRARY_PROCESS,
5654,dsh-new-session-cards,supergameboy/dsh-new-session-cards,https://github.com/supergameboy/dsh-new-session-cards,517c585f84cff4ff8b20fc8fbf00cd08cf2fd1f3,ok,full_text_source,medium_risk,3,36,35,133838,1,0,0,1,0,INSTALL_LIFECYCLE_SCRIPT,
5655,dsh-news-briefing,canghai666x/dsh-news-briefing,https://github.com/canghai666x/dsh-news-briefing,c68653b486f1f82637a8db6abfba046d55b704b5,ok,full_text_source,no_obvious_malicious_findings,0,4,4,11449,0,0,0,0,0,,
5656,dsh-night-greeting,HokkaidoCOLA/dsh-night-greeting,https://github.com/HokkaidoCOLA/dsh-night-greeting,84d1035594ef951336afd3c97d011d76d06859d0,ok,full_text_source,medium_risk,12,14,14,77430,4,0,0,4,0,SENSITIVE_DSH;FILE_DELETE,
5657,dsh-NINGLET-novel-Agent,XN-289/dsh-NINGLET-novel-Agent,https://github.com/XN-289/dsh-NINGLET-novel-Agent,cef63075242c95c3262c24e06b50d982542f1ea0,ok,full_text_source,no_obvious_malicious_findings,0,124,124,1113894,0,0,0,0,0,,
5658,dsh-no-setup-mode,johnnycls/dsh-no-setup-mode,https://github.com/johnnycls/dsh-no-setup-mode,555f2e6ed266ca5590cc693c0067142322119d4a,ok,full_text_source,medium_risk,30,11,11,106537,10,0,0,10,0,HARDCODED_PASSWORD;SENSITIVE_DSH;ARBITRARY_PROCESS,
5659,dsh-node-repl,idkidknow/dsh-node-repl,https://github.com/idkidknow/dsh-node-repl,66f4f8c2da8ae67c95e742609301bb1616b9c1f0,ok,full_text_source,high_risk,20,15,14,35237,4,0,2,2,0,SHELL_TRUE;FILE_DELETE;INSTALL_LIFECYCLE_SCRIPT,
5660,dsh-norm-spec,CyanoOrg/dsh-norm-spec,https://github.com/CyanoOrg/dsh-norm-spec,2d5c0463c935cd91fb551a321bfb71553bb52439,ok,full_text_source,high_risk,144,68,66,320566,41,1,3,37,0,CHAT_TO_AGENT_WITHOUT_ALLOWLIST;SHELL_TRUE;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;FILE_DELETE;SENSITIVE_DSH;HARDCODED_PASSWORD,
5661,dsh-notepad,43456-awa/dsh-notepad,https://github.com/43456-awa/dsh-notepad,9272a5b987e8e499547aef99e50266d2b79f2f71,ok,full_text_source,high_risk,43,6,6,65565,9,0,4,5,0,SHELL_TRUE;SENSITIVE_DSH;FILE_DELETE,
5662,dsh-notes,ErrorLst/dsh-notes,https://github.com/ErrorLst/dsh-notes,1e0bda1db01d3bfd21743160888d700efbe1f030,ok,full_text_source,high_risk,28,14,13,408254,5,1,1,3,0,CHAT_TO_AGENT_WITHOUT_ALLOWLIST;SHELL_TRUE;SENSITIVE_DSH,
5663,dsh-notice,Tenold-a/dsh-notice,https://github.com/Tenold-a/dsh-notice,ccffe3ab53d7946514e86bdf7dd8fd4711db3f43,ok_partial,partial,high_risk,38,16,13,36722,7,1,2,4,3,POWERSHELL_ENCODED;PERSISTENCE_WINDOWS;ARBITRARY_PROCESS;SENSITIVE_DSH,binary_like_files_not_decompiled
5664,dsh-notif-plugin,messageer/dsh-notif-plugin,https://github.com/messageer/dsh-notif-plugin,5fc8436f6f1394e788d33c0d8280bc8c0b7a330c,ok,full_text_source,medium_risk,12,10,10,35177,4,0,0,4,0,SENSITIVE_DSH;FILE_DELETE,
5665,dsh-notify,CoachLeong/dsh-notify,https://github.com/CoachLeong/dsh-notify,185abcdcd63a8dcdfcbc73ebab839a9cf623af34,ok_partial,partial,medium_risk,3,18,16,70641,1,0,0,1,1,INSTALL_LIFECYCLE_SCRIPT,binary_like_files_not_decompiled
5666,dsh-notify,Da-Mie/dsh-notify,https://github.com/Da-Mie/dsh-notify,822807062eb9b39361d4cf36260ab51fb4ad18a9,ok,full_text_source,no_obvious_malicious_findings,0,9,9,36933,0,0,0,0,0,,
5667,dsh-notify,dshiq04/dsh-notify,https://github.com/dshiq04/dsh-notify,50c36dc969c7c0ef28b5b98f5fbc873669be3496,ok,full_text_source,medium_risk,9,11,11,66254,3,0,0,3,0,SENSITIVE_DSH,
5668,dsh-notify,ikashana/dsh-notify,https://github.com/ikashana/dsh-notify,24a946ebe15308373ca51144472b077665316012,ok,full_text_source,high_risk,86,18,18,133590,15,1,8,6,0,POWERSHELL_ENCODED;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;AUTO_APPROVAL;SENSITIVE_DSH;ARBITRARY_PROCESS,
5669,dsh-notify,zhengjy01/dsh-notify,https://github.com/zhengjy01/dsh-notify,5e3c4af95ecf8f85630df8a39fb31fa100f1b689,ok,full_text_source,high_risk,26,7,7,26862,6,0,2,4,0,PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;SENSITIVE_DSH,
5670,dsh-notify-reminder,bc04bc/dsh-notify-reminder,https://github.com/bc04bc/dsh-notify-reminder,f12f3a48b8752a96b1137742227d5fbd9d406cff,ok,full_text_source,medium_risk,6,8,7,15376,2,0,0,2,0,ARBITRARY_PROCESS,
5671,dsh-notion-connector,zhengjy01/dsh-notion-connector,https://github.com/zhengjy01/dsh-notion-connector,b2401cd734527b0693bccd740d735a3a77840bf1,ok,full_text_source,high_risk,45,18,17,79418,11,0,3,8,0,PLUGIN_INSTALL_COMMAND;FILE_DELETE;SENSITIVE_DSH,
5672,dsh-ntfy,hellosz/dsh-ntfy,https://github.com/hellosz/dsh-ntfy,688173bf8eed0612d5ad0c4afc1a0d704e5ca1fa,ok,full_text_source,medium_risk,3,6,6,13468,1,0,0,1,0,ARBITRARY_PROCESS,
5673,dsh-nuke-plugin,beijingwahw/dsh-nuke-plugin,https://github.com/beijingwahw/dsh-nuke-plugin,8bbcba31c27a6e1afd6a7615c737920c9a5a3b2a,ok,full_text_source,high_risk,299,90,89,732129,89,0,8,81,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;ARBITRARY_PROCESS;SENSITIVE_DSH;FILE_DELETE;HARDCODED_PASSWORD,
5674,dsh-number-format,uckkk/dsh-number-format,https://github.com/uckkk/dsh-number-format,161eaf0068f68c2e7094ed3c186ffee54bcc11db,ok,full_text_source,no_obvious_malicious_findings,0,6,6,4423,0,0,0,0,0,,
5675,dsh-number-words,uckkk/dsh-number-words,https://github.com/uckkk/dsh-number-words,162423a9b2528747262519683167458442febc94,ok,full_text_source,no_obvious_malicious_findings,0,6,6,6674,0,0,0,0,0,,
5676,dsh-nuphus-mcp,mrpulor-gh/dsh-nuphus-mcp,https://github.com/mrpulor-gh/dsh-nuphus-mcp,c494fe2c2ad5abf70f6e9d587177e3760966a22a,ok,full_text_source,high_risk,41,8,7,9759,7,0,5,2,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;ARBITRARY_PROCESS;SENSITIVE_DSH,
5677,dsh-nyan-context-progress,fengling375/dsh-nyan-context-progress,https://github.com/fengling375/dsh-nyan-context-progress,dc03e1d4a53248bcd9b95510b17b0d59baaee2cc,ok_partial,partial,high_risk,16,20,19,107847,4,0,1,3,1,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS,binary_like_files_not_decompiled
5678,dsh-observe,PerryLink/dsh-observe,https://github.com/PerryLink/dsh-observe,7abd040eab058e5aae12dd74354b66333150ba4e,ok,full_text_source,high_risk,128,70,69,349075,32,0,8,24,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_DSH;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS;FILE_DELETE,
5679,dsh-obsidian-channel,ShengenWu/dsh-obsidian-channel,https://github.com/ShengenWu/dsh-obsidian-channel,695b443386ad4a23148efacefd5d98e57022b923,ok_partial,partial,high_risk,83,45,42,522622,17,0,8,9,2,SHELL_TRUE;AUTO_APPROVAL;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS;SENSITIVE_DSH;FILE_DELETE,binary_like_files_not_decompiled
5680,dsh-obsidian-second-brain,GongYuanCaiJi/dsh-obsidian-second-brain,https://github.com/GongYuanCaiJi/dsh-obsidian-second-brain,f515abc81af186cbd91960d44a3fdef3e301264b,ok_partial,partial,high_risk,506,331,325,2272432,142,4,11,127,4,REMOTE_EXEC_PIPE;REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;SECRET_LOG;SHELL_TRUE;PERSISTENCE_UNIX;DYNAMIC_EVAL;SENSITIVE_DSH;GIT_CLONE;REMOTE_DOWNLOAD;ARBITRARY_PROCESS;FILE_DELETE;INSTALL_LIFECYCLE_SCRIPT,binary_like_files_not_decompiled
5681,dsh-obvious-grid,ray062/dsh-obvious-grid,https://github.com/ray062/dsh-obvious-grid,c09aead64987bf2ed73dea44e7581028196b5dea,ok,full_text_source,high_risk,51,13,13,94018,10,1,3,6,0,SENSITIVE_SOURCE_NETWORK_SINK;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;ARBITRARY_PROCESS;SENSITIVE_DSH;FILE_DELETE,
5682,dsh-ocgo-quota,fuzz1og/dsh-ocgo-quota,https://github.com/fuzz1og/dsh-ocgo-quota,a93bba7d15609bd2bd7e9c2e4f91f87f12a1ee31,ok,full_text_source,high_risk,19,5,5,28234,5,0,1,4,0,SHELL_TRUE;SENSITIVE_DSH,
5683,dsh-ocr,haifeiWu/dsh-ocr,https://github.com/haifeiWu/dsh-ocr,210adb9dc7323486fcdbf1fdef31e82b7c3f77ef,ok,full_text_source,medium_risk,9,31,30,140482,3,0,0,3,0,SENSITIVE_DSH;ARBITRARY_PROCESS,
5684,dsh-ocr-seam-guard,DosterBool/dsh-ocr-seam-guard,https://github.com/DosterBool/dsh-ocr-seam-guard,d7bda9a1f3be86353440f2c5233410cb47f480b5,ok,full_text_source,high_risk,35,6,6,16677,9,0,2,7,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,
5685,dsh-ocsf-forwarder,CharlotteN7/dsh-ocsf-forwarder,https://github.com/CharlotteN7/dsh-ocsf-forwarder,d459ccca7dbfd3fcc3e4bb13454146b094485ae5,ok,full_text_source,high_risk,199,74,73,623689,50,1,10,39,0,WALLET_SECRET_WITH_NETWORK;PLUGIN_INSTALL_COMMAND;SENSITIVE_CLOUD;SHELL_TRUE;FILE_DELETE;SENSITIVE_DSH;ARBITRARY_PROCESS;HARDCODED_PASSWORD;REMOTE_DOWNLOAD,
5686,dsh-octopus-launch,ljnljn2005/dsh-octopus-launch,https://github.com/ljnljn2005/dsh-octopus-launch,d1765cc7541af2fe2ff9a1a8688e30e5ec7d50e7,ok,full_text_source,medium_risk,24,7,7,18885,8,0,0,8,0,SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE,
5687,dsh-office,jiazekang/dsh-office,https://github.com/jiazekang/dsh-office,790fb8b40123db5297bfba03431854c394c0552d,ok,full_text_source,high_risk,26,17,16,56216,6,0,2,4,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE,
5688,dsh-office,wwumit/dsh-office,https://github.com/wwumit/dsh-office,3014e6b04a677b57a84e8017e027994870d856e4,ok_partial,partial,no_obvious_malicious_findings,0,14,12,18216,0,0,0,0,0,,symlink_targets_not_followed
5689,dsh-office-helper,jstudio1024/dsh-office-helper,https://github.com/jstudio1024/dsh-office-helper,d43695120d8fed61043cf40d5890951fa5ac70e1,ok_partial,partial,no_obvious_malicious_findings,0,21,16,106989,0,0,0,0,4,,binary_like_files_not_decompiled
5690,dsh-office-suite,steven95/dsh-office-suite,https://github.com/steven95/dsh-office-suite,b8dc8b9b5a01b35773012c2640f464cf9af585ba,ok,full_text_source,no_obvious_malicious_findings,0,10,10,43555,0,0,0,0,0,,
5691,dsh-oi-workbench,muyangplus/dsh-oi-workbench,https://github.com/muyangplus/dsh-oi-workbench,19a8a5faf3509864d9a2fbbbbf785f54d522959b,ok,full_text_source,no_obvious_malicious_findings,0,0,0,0,0,0,0,0,0,,
5692,dsh-okx-skill-hub,kongyecn-wq/dsh-okx-skill-hub,https://github.com/kongyecn-wq/dsh-okx-skill-hub,942ccd50a3abbb1bfbb74f4eb3c38c20cf6063f5,ok_partial,partial,high_risk,69,46,43,372767,15,0,6,9,3,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;FILE_DELETE,binary_like_files_not_decompiled
5693,dsh-omicos,omicverse/dsh-omicos,https://github.com/omicverse/dsh-omicos,3b4d3fcb68996440ca62be211172154032b0c64c,ok,full_text_source,high_risk,43,47,46,298218,9,0,4,5,0,PLUGIN_INSTALL_COMMAND;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS,
5694,dsh-omni-router,qwe225380/dsh-omni-router,https://github.com/qwe225380/dsh-omni-router,a0fdfc67cb18c493b1702fe8279ea5519e2c5261,ok,full_text_source,high_risk,23,23,23,67245,5,0,2,3,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;FILE_DELETE,
5695,dsh-omnibridge,One1turn/dsh-omnibridge,https://github.com/One1turn/dsh-omnibridge,9c4239f0a192de1435af859ee91726e4d2e38f01,ok,full_text_source,medium_risk,9,11,11,56239,3,0,0,3,0,REMOTE_DOWNLOAD;SENSITIVE_DSH,
5696,dsh-one-click-launcher,wenliang9527/dsh-one-click-launcher,https://github.com/wenliang9527/dsh-one-click-launcher,2b503625909d14f1ee359827d72d0e0e7619549f,ok_partial,partial,high_risk,45,8,7,31832,7,0,6,1,1,PLUGIN_INSTALL_COMMAND;BINARY_ARTIFACT,precompiled_binary_artifacts_not_decompiled
5697,dsh-onebot,mario841859784/dsh-onebot,https://github.com/mario841859784/dsh-onebot,0b423ede2a7c5c44347115bbfaacd716a1f65d55,ok,full_text_source,malicious_candidate,162,76,75,771156,35,1,12,22,0,RANSOMWARE_COMMAND;SHELL_TRUE;SECRET_LOG;PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS;SENSITIVE_DSH;FILE_DELETE,
5698,dsh-oneclick-launcher,fufufu11/dsh-oneclick-launcher,https://github.com/fufufu11/dsh-oneclick-launcher,906f2d2daa9b79657afb216bf4b77a82426986c3,ok_partial,partial,high_risk,19,11,9,21171,2,1,1,0,2,POWERSHELL_ENCODED;PLUGIN_INSTALL_COMMAND,binary_like_files_not_decompiled
5699,dsh-ontology,tancheng33/dsh-ontology,https://github.com/tancheng33/dsh-ontology,540d4799ba32b7699e2d425f933623bc8789ad6d,ok,full_text_source,high_risk,10,23,22,140022,2,0,1,1,0,PLUGIN_INSTALL_COMMAND;INSTALL_LIFECYCLE_SCRIPT,
5700,dsh-open,mattismegevand/dsh-open,https://github.com/mattismegevand/dsh-open,2d529d86eff31480f0132fa519b57cfa786e0596,ok_partial,partial,high_risk,22,40,38,99349,6,0,1,5,1,PLUGIN_INSTALL_COMMAND;INSTALL_LIFECYCLE_SCRIPT;FILE_DELETE;ARBITRARY_PROCESS;SENSITIVE_DSH,binary_like_files_not_decompiled
5701,dsh-open-deep-research,songyang0603/dsh-open-deep-research,https://github.com/songyang0603/dsh-open-deep-research,2fff13ec0ace7c93f2b8ceb567e9b3b24fb6e74e,ok,full_text_source,high_risk,58,48,47,214057,18,0,1,17,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS;HARDCODED_PASSWORD,
5702,dsh-open-in,NevermindZZT/dsh-open-in,https://github.com/NevermindZZT/dsh-open-in,1dc0a1716d3f4df4f3ce4b1b93a8290fbdd24881,ok,full_text_source,high_risk,49,54,53,3414960,11,0,4,7,0,SHELL_TRUE;DYNAMIC_EVAL;ARBITRARY_PROCESS,
5703,dsh-open-with,ChuanTianML/dsh-open-with,https://github.com/ChuanTianML/dsh-open-with,4d6215b1821bb33fab2dc6fd1320b1028fd3694e,ok,full_text_source,high_risk,49,61,60,3372375,11,0,4,7,0,SHELL_TRUE;DYNAMIC_EVAL;ARBITRARY_PROCESS,
5704,dsh-open-workspace-folder,Hanihahaha/dsh-open-workspace-folder,https://github.com/Hanihahaha/dsh-open-workspace-folder,c37dc3768186a01af6f63d3e39dd3095099e81d9,ok,full_text_source,high_risk,7,7,7,9241,1,0,1,0,0,PLUGIN_INSTALL_COMMAND,
5705,dsh-openai-codex-auth,z331225718/dsh-openai-codex-auth,https://github.com/z331225718/dsh-openai-codex-auth,a3b7fa87a8cc8ef59ac71c635fded52a913f575f,ok,full_text_source,medium_risk,12,32,31,135353,4,0,0,4,0,SENSITIVE_DSH,
5706,dsh-openclaw-enterprise-team,youwenkui/dsh-openclaw-enterprise-team,https://github.com/youwenkui/dsh-openclaw-enterprise-team,49da040034746910e0703e31dada388117db3272,ok,full_text_source,high_risk,13,10,9,15628,3,0,1,2,0,PLUGIN_INSTALL_COMMAND;ARBITRARY_PROCESS,
5707,dsh-openclaw-persona,AskingTheHeavens/dsh-openclaw-persona,https://github.com/AskingTheHeavens/dsh-openclaw-persona,be07031b1a6af0ff696346a5acc90b8ee93d74c1,ok,full_text_source,no_obvious_malicious_findings,0,6,6,16195,0,0,0,0,0,,
5708,dsh-opencode-go,305037991x-pixel/dsh-opencode-go,https://github.com/305037991x-pixel/dsh-opencode-go,70b60f9eb817f6a9864e4de12b31727a044fb537,ok,full_text_source,medium_risk,6,7,7,22831,2,0,0,2,0,SENSITIVE_DSH,
5709,dsh-opencode-go-meter,ziangl59/dsh-opencode-go-meter,https://github.com/ziangl59/dsh-opencode-go-meter,3a0140b8b37686636bba9d6281e1addd846f803a,ok,full_text_source,high_risk,42,8,8,106018,10,0,3,7,0,SHELL_TRUE;HARDCODED_PASSWORD;SENSITIVE_DSH,
5710,dsh-opencode-go-quota,zer0zio-stack/dsh-opencode-go-quota,https://github.com/zer0zio-stack/dsh-opencode-go-quota,99b164636d0e3405d98673f11cbeff74bee938af,ok_partial,partial,high_risk,25,11,9,72216,7,0,1,6,2,SECRET_LOG;SENSITIVE_DSH,binary_like_files_not_decompiled
5711,dsh-opencode-go-quota-card,SwordSifu/dsh-opencode-go-quota-card,https://github.com/SwordSifu/dsh-opencode-go-quota-card,d58f3db40448f9a07e024dfb42a67ea5a85371ef,ok,full_text_source,medium_risk,24,8,8,38746,8,0,0,8,0,SENSITIVE_DSH,
5712,dsh-opencode-go-usage,GarfieldGCat/dsh-opencode-go-usage,https://github.com/GarfieldGCat/dsh-opencode-go-usage,ea29a823645a5a36cea2f2cd9645a4269e1e5704,ok,full_text_source,high_risk,30,9,9,35022,7,1,0,6,0,SENSITIVE_SOURCE_NETWORK_SINK;HARDCODED_PASSWORD;SENSITIVE_DSH,
5713,dsh-opencode-go-usage,qknc-bot/dsh-opencode-go-usage,https://github.com/qknc-bot/dsh-opencode-go-usage,8a1107c9536ecee8a4a56d63f8eace86e1cee4e1,ok,full_text_source,high_risk,25,10,10,30658,7,0,1,6,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH,
5714,dsh-opencode-go-usage-dock,xv-chang/dsh-opencode-go-usage-dock,https://github.com/xv-chang/dsh-opencode-go-usage-dock,fc69fa62d889f72ffc00f78760de70dcc14cc4fc,ok_partial,partial,medium_risk,6,13,11,30961,2,0,0,2,1,SENSITIVE_DSH,binary_like_files_not_decompiled
5715,dsh-opencode-subscription,johnwick128-ship/dsh-opencode-subscription,https://github.com/johnwick128-ship/dsh-opencode-subscription,8861f223ebe62b913b0aae6123081edc53aea55b,ok,full_text_source,high_risk,45,5,5,44597,9,2,0,7,0,REMOTE_DOWNLOAD_AND_EXECUTION;SENSITIVE_SOURCE_NETWORK_SINK;SENSITIVE_DSH;ARBITRARY_PROCESS;REMOTE_DOWNLOAD,
5716,dsh-opencode-tui,LittleFishStars/dsh-opencode-tui,https://github.com/LittleFishStars/dsh-opencode-tui,e5553cb5fa454f3b6fc93637a079fa518a17be38,ok_partial,partial,high_risk,483,863,771,5260433,142,1,12,129,91,PERSISTENT_EXECUTION_SURFACE;SHELL_TRUE;PERSISTENCE_UNIX;DYNAMIC_EVAL;AUTO_APPROVAL;SECRET_LOG;SENSITIVE_DSH;ARBITRARY_PROCESS;HARDCODED_PASSWORD;FILE_DELETE;BINARY_ARTIFACT,binary_like_files_not_decompiled; precompiled_binary_artifacts_not_decompiled
5717,dsh-opencode-usage,FengYangXun123/dsh-opencode-usage,https://github.com/FengYangXun123/dsh-opencode-usage,3aeaba41571e42e6a12076f5c5877a0bb5c44958,ok,full_text_source,high_risk,49,7,7,78206,15,0,1,14,0,PLUGIN_INSTALL_COMMAND;SENSITIVE_DSH;HARDCODED_PASSWORD;FILE_DELETE,
5718,dsh-opencode-usage,zzh799/dsh-opencode-usage,https://github.com/zzh799/dsh-opencode-usage,3550507811b95e1db1d8496a4a7bc345c7735d92,ok_partial,partial,high_risk,46,17,15,87318,10,0,4,6,2,SHELL_TRUE;PLUGIN_INSTALL_COMMAND;INSTALL_LIFECYCLE_SCRIPT;SENSITIVE_DSH,binary_like_files_not_decompiled
5719,dsh-opencodeproxy,infexpense/dsh-opencodeproxy,https://github.com/infexpense/dsh-opencodeproxy,5afbcafe6c8c82f9e1c7da0a9322dd1a4aaaabb2,ok,full_text_source,medium_risk,12,7,7,41938,4,0,0,4,0,ARBITRARY_PROCESS;SENSITIVE_DSH,
5720,dsh-ops-skill,dragon43pp/dsh-ops-skill,https://github.com/dragon43pp/dsh-ops-skill,fbeae285428d41ee78432daa7e9e43e74838b0bc,ok_partial,partial,medium_risk,27,20,19,68656,9,0,0,9,1,SENSITIVE_DSH;FILE_DELETE,binary_like_files_not_decompiled
5721,dsh-orcana,Leo-Ayh-Oday/dsh-orcana,https://github.com/Leo-Ayh-Oday/dsh-orcana,b9a542697e86303e5c02022f9b3f493a47c0fa87,ok,full_text_source,high_risk,535,159,158,694992,138,1,28,109,0,REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;PERSISTENCE_UNIX;SENSITIVE_SSH;SENSITIVE_DSH;ARBITRARY_PROCESS;FILE_DELETE;GIT_CLONE;REMOTE_DOWNLOAD,
5722,dsh-orchestrate,ConradLu2740/dsh-orchestrate,https://github.com/ConradLu2740/dsh-orchestrate,1b758ac48d106ad4e46bee2e5facece2ac44f86f,ok_partial,partial,high_risk,7,44,42,172454,1,0,1,0,1,PLUGIN_INSTALL_COMMAND,binary_like_files_not_decompiled
5723,dsh-orchestrator,EricJiang0423/dsh-orchestrator,https://github.com/EricJiang0423/dsh-orchestrator,e69a673d2935c513d6e919bb74002cf3a6b80976,ok_partial,partial,medium_risk,24,47,44,430665,8,0,0,8,2,INSTALL_LIFECYCLE_SCRIPT;ARBITRARY_PROCESS,binary_like_files_not_decompiled
5724,dsh-otp,uckkk/dsh-otp,https://github.com/uckkk/dsh-otp,,empty_repository,none,unavailable,0,0,0,0,0,0,0,0,0,,"fatal: ambiguous argument 'HEAD': unknown revision or path not in the working tree.
Use '--' to separate paths from revisions, like this:
'git <command> [<revision>...] -- [<file>...]'
"
5725,dsh-overdrive,temotee2103/dsh-overdrive,https://github.com/temotee2103/dsh-overdrive,6f8c6a18b79e9e9475730757266c7b4969f2b2df,ok_partial,partial,high_risk,161,97,95,528705,42,3,2,37,1,SENSITIVE_SOURCE_NETWORK_SINK;REMOTE_EXEC_PIPE;SECRET_LOG;SENSITIVE_DSH;REMOTE_DOWNLOAD;GIT_CLONE;HARDCODED_PASSWORD;BIND_ALL_INTERFACES;FILE_DELETE;ARBITRARY_PROCESS,binary_like_files_not_decompiled
5726,dsh-palate,guo6x/dsh-palate,https://github.com/guo6x/dsh-palate,750ed98cf88b707716f70338fcc40c1b8e8a1274,ok,full_text_source,high_risk,27,16,15,38162,5,0,3,2,0,PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_DSH,
5727,dsh-palenight-theme,youyli03/dsh-palenight-theme,https://github.com/youyli03/dsh-palenight-theme,94d2f61a679c6760c58357f5a0f2bee7c9bca906,ok_partial,partial,no_obvious_malicious_findings,0,12,10,39974,0,0,0,0,2,,binary_like_files_not_decompiled
5728,dsh-paper,Paloma966/dsh-paper,https://github.com/Paloma966/dsh-paper,438949e86de717e4e85dc69ae1c0596e5be75251,ok,full_text_source,high_risk,327,69,69,477156,63,2,30,31,0,REMOTE_DOWNLOAD_AND_EXECUTION;PLUGIN_INSTALL_COMMAND;SHELL_TRUE;SENSITIVE_DSH;ARBITRARY_PROCESS,
